id,taskname,billable,client_id
232919,Taste Escargot 12,Billable,25
232921,Hike Basin (4827 Ft) 12,Billable,25
232926,Learn to Do a Wall Flip 12,Unbillable,25
233170,Write a Song For Someone 12,Unbillable,25
233228,Vegan For a Week 12,Unbillable,25
233229,Direct a Movie 12,Unbillable,25
233230,Get my Chakras Aligned 12,Unbillable,25
233247,Tour Through Salar De Uyuni 12,Unbillable,25
233294,Take a Siesta in Spain 12,Unbillable,25
233338,Do 100 Sit Ups in 5 Minutes 12,Unbillable,25
234380,Feed Sharks 12,Billable,25
234390,See the Ruins of Pompeii 12,Billable,25
234400,Run 135 Miles Across Death Valley Within 60 Hours 12,Unbillable,25
234868,Bake a Rainbow Cake 12,Billable,25
234882,Be in a Rainforest 12,Billable,25
234883,Publish an Article 12,Billable,25
234884,Make Vodka Gummy Bear 12,Billable,25
234885,Read all of Shakespeare's Work 12,Billable,25
234890,Make Homemade Pasta 12,Billable,25
234891,Be Kissed Unexpectedly in the Middle of a Sentence 12,Billable,25
234892,Hike the Continental Divide Trail 12,Billable,25
234893,Swim in the Blue Lagoon in Iceland 12,Billable,25
234898,Go Bull Riding 12,Billable,25
234902,Get Certified As a Financial Planner 12,Billable,25
235108,Spend a Night in the Igloo Village in Finland 13,Billable,25
235124,Go Helmet Diving 13,Billable,25
235125,Be Smiling in a Random Persons Photo in the Back 13,Billable,25
235126,Work For a Political Party 13,Billable,25
235127,Cliff Diving Into Water 13,Billable,25
235133,Complete a 10K Competitive Run Race 13,Billable,25
235134,Get Into a Pt School 13,Billable,25
235152,Be a Bridesmaid 13,Unbillable,25
235201,Do a Photo Shoot in a Field of Sunflowers 13,Billable,25
235328,Run a Marathon For Charity 13,Billable,25
235386,Finish First Place 13,Unbillable,25
235401,Ride a Double Decker Bus 13,Unbillable,25
235551,Own a Large Book Collection 13,Billable,25
235575,Appear As an Extra in a Period Drama 13,Billable,25
235619,Build A Log Cabin For my Wife and I 13,Billable,25
235704,Collect Sand from 5 Countries 13,Billable,25
235720,Nutella Battle 13,Billable,25
235726,Read 100 Books in One Year 13,Billable,25
235727,Define my Own Utopia 13,Billable,25
235728,Cross a Glacier on Foot 13,Billable,25
235752,Go Guerilla Gardening 13,Billable,25
235753,Learn to Say “Hello” in 15 Languages 13,Billable,25
235785,Learn to Swim 13,Billable,25
235786,Have a Seat in Government 13,Billable,25
235787,Have a 24 Hour Movie-Marathon 13,Billable,25
235793,See the Kremlin in Russia 13,Billable,25
235795,Learn How to Use Photoshop 13,Billable,25
235801,See Jerusalem 13,Billable,25
235802,See the Human Brain in Real Life 13,Billable,25
235810,Be on the Radio With my Own Song 13,Billable,25
235811,Learn to Play the Ocarina 13,Billable,25
235812,Sing in Public 13,Billable,25
235818,Go Swimming With Dolphins 13,Billable,25
235820,Volunteer at a Blind Camp 13,Billable,25
235821,Eat a Crepe in France 13,Billable,25
235826,Hike to Mt Everest Base Camp 13,Billable,25
235829,Zipline Through the Jungle 13,Billable,25
235837,Go on a Humanitarian Aid Trip 13,Billable,25
235853,Eat at a Restaurant By Myself 13,Unbillable,25
235854,Travel to the Caribbean 13,Unbillable,25
235859,Try One Exotic Food a Day For a Month 13,Unbillable,25
235895,Go to a Blacklight Party 13,Unbillable,25
235896,Bake a Cake For Someone Special 13,Unbillable,25
235904,Ride the Bullet Train in Japan 13,Billable,25
235910,Kayak the Bioluminescent Bay of Fajardo 13,Billable,25
235911,Play Monopoly 13,Billable,25
235912,Give Up Smoking 13,Billable,25
235913,Fly As a Passenger in a Fast Jet 13,Billable,25
235921,Go to a Nudist Beach 13,Billable,25
235926,Sing the National Anthem in Front of a Crowd 13,Billable,25
235927,Act in a Play 13,Billable,25
235928,Dance at Carnival in Rio De Janeiro 13,Billable,25
235929,Don't Use the Phone For a Day 13,Billable,25
235936,Work For a Feminist Organization 13,Billable,25
235937,Be the Sheriff of a Small Town 13,Billable,25
235938,Attend a Concert 13,Billable,25
235943,Hike the Entire Thames Valley Trail 13,Billable,25
235945,Stay in an Overwater Bungalow in Bora Bora 13,Billable,25
235954,Do Something New Every Month For a Year 13,Billable,25
235960,Learn to Do a Handstand 13,Billable,25
235961,Cook a Good Dinner 4 Times a Week 13,Billable,25
235962,Become a Stamp Collector 13,Billable,25
235968,"Say ""No"" and Don't Feel Bad About It 13",Billable,25
235969,Visit 15 Attractions of the Unesco World Heritage List 13,Billable,25
235970,Kiss on the Beach at Sunset 13,Billable,25
235971,Kiss Under Fireworks 13,Billable,25
235977,Learn to Do a Back-Handspring 13,Billable,25
235980,Explore Manhattan 13,Billable,25
235986,Become More Outgoing 13,Billable,25
235987,Take my Kids to Sea World 13,Billable,25
235988,Join a Mastermind 13,Billable,25
235994,Go Mountain Climbing 13,Billable,25
235995,Do Crosswords Every Day For a Month 13,Billable,25
235996,Try Nutella 13,Billable,25
236011,Learn to Do a Wall Flip 13,Billable,25
236012,Learn to Play the Cello 13,Billable,25
236013,Start a Diary and Write in It Till It's Complete 13,Billable,25
236062,Spend the Night on a Football Field 13,Unbillable,25
236077,Hike in Death Valley 13,Unbillable,25
236093,Try White Hot Chocolate 13,Billable,25
236094,Go Camping With my Best Friends 13,Billable,25
236095,Walk Barefoot in the Rain 13,Billable,25
236096,"Reach 10,000 Likes on my Facebook Page 13",Billable,25
236278,Go Skinny Dipping at Midnight 13,Unbillable,25
236279,Practice a Sport 13,Unbillable,25
236344,Direct a Movie 13,Unbillable,25
236345,Get my Chakras Aligned 13,Unbillable,25
236346,Join the Mile High Club 13,Unbillable,25
236638,Do 100 Sit Ups in 5 Minutes 13,Unbillable,25
236740,Make Pancakes in the Shape of Hearts 13,Unbillable,25
236756,Ride Every Single Ride at a Theme Park 13,Unbillable,25
236787,Help my Brother Find Out What He Wants to Do 13,Billable,25
236890,Make Homemade Pasta 13,Unbillable,25
237055,Ride a Double Decker Bus 14,Unbillable,25
237056,Go to a Film Premiere 14,Unbillable,25
237071,Completely Give Up Fast Food For a Month 14,Billable,25
237072,Learn How to Sing 14,Billable,25
237073,Hand Write and Send Anonymous Letters 14,Billable,25
237089,Backpack Across South America 14,Unbillable,25
237091,Rope Swing Into Water 14,Unbillable,25
237108,Learn How to Snowboard 14,Billable,25
237113,See the Tulips in Holland 14,Unbillable,25
237124,Create a Tradition of Getting Together 14,Unbillable,25
237131,Pass all my Exams 14,Unbillable,25
237132,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 14",Unbillable,25
237133,Become Fluent in French and Spanish 14,Unbillable,25
237139,Go Kayaking 14,Unbillable,25
237141,Go to all the Monopoly Properties 14,Unbillable,25
237146,Tame a Tiger 14,Unbillable,25
237147,Own a Large Book Collection 14,Unbillable,25
237149,Go Camping 14,Unbillable,25
237155,Appear As an Extra in a Period Drama 14,Unbillable,25
237156,Raft a Class 5 Rapid 14,Unbillable,25
237157,Become a Psychologist 14,Unbillable,25
237158,Drive a 4 Wheeler 14,Unbillable,25
237163,Build A Log Cabin For my Wife and I 14,Unbillable,25
237164,Master Drawing 14,Unbillable,25
237166,Film a Halloween Party 14,Unbillable,25
237172,Make a Large Anonymous Donation to a Non-Profit 14,Unbillable,25
237174,Become a Philanthropist 14,Unbillable,25
237180,Open a Restaurant 14,Unbillable,25
237182,Collect Sand from 5 Countries 14,Unbillable,25
237183,Nutella Battle 14,Unbillable,25
237196,Cross a Glacier on Foot 14,Unbillable,25
237197,Sing a Solo in a Concert 14,Unbillable,25
237198,Learn Classical Dances 14,Unbillable,25
237205,Go Guerilla Gardening 14,Unbillable,25
237206,Learn to Say “Hello” in 15 Languages 14,Unbillable,25
237207,Kill and Skin a Rabbit 14,Unbillable,25
237208,Jump Out of a Plane With a Parachute 14,Unbillable,25
237213,Write a Full-Length Play 14,Unbillable,25
237216,Have a Wish at 11:11 Come True 14,Unbillable,25
237221,Learn to Swim 14,Unbillable,25
237222,Have a Seat in Government 14,Unbillable,25
237223,Have a 24 Hour Movie-Marathon 14,Unbillable,25
237224,See the Kremlin in Russia 14,Unbillable,25
237225,Learn How to Use Photoshop 14,Unbillable,25
237230,See Jerusalem 14,Unbillable,25
237231,See the Human Brain in Real Life 14,Unbillable,25
237232,Be on the Radio With my Own Song 14,Unbillable,25
237233,Learn to Play the Ocarina 14,Unbillable,25
237238,Sing in Public 14,Unbillable,25
237239,Go Swimming With Dolphins 14,Unbillable,25
237240,Volunteer at a Blind Camp 14,Unbillable,25
237241,Eat a Crepe in France 14,Unbillable,25
237247,Hike to Mt Everest Base Camp 14,Unbillable,25
237248,Zipline Through the Jungle 14,Unbillable,25
237249,Go on a Humanitarian Aid Trip 14,Unbillable,25
237255,Learn to Play Acoustic Guitar 14,Unbillable,25
237256,Sit in Nature and Just Breathe 14,Unbillable,25
237257,Eat at a Restaurant By Myself 14,Unbillable,25
237258,Travel to the Caribbean 14,Unbillable,25
237265,Try One Exotic Food a Day For a Month 14,Unbillable,25
237266,Get Retweeted By a Celebrity 14,Unbillable,25
237313,Go to a Blacklight Party 14,Unbillable,25
237314,Bake a Cake For Someone Special 14,Unbillable,25
237315,Spend a Weekend in Vegas 14,Unbillable,25
237316,Hike the Entire Sentier De L'Etoile 14,Unbillable,25
237338,Sing the National Anthem in Front of a Crowd 14,Unbillable,25
237341,Dance at Carnival in Rio De Janeiro 14,Unbillable,25
237342,Don't Use the Phone For a Day 14,Unbillable,25
237390,Kiss Under Fireworks 14,Billable,25
237782,Go See a All-Blacks Rugby Match Live 14,Unbillable,25
237783,Write a Song For Someone 14,Unbillable,25
237784,Go to a Garden Party 14,Unbillable,25
237865,Kayak the Napali Coast in Hawaii 14,Unbillable,25
237866,Have a Trampoline in my Yard 14,Unbillable,25
237868,Think of Phrases to Say Before I Die 14,Unbillable,25
237874,Be on More Than 4 TV Shows 14,Unbillable,25
237875,Go to Egypt 14,Unbillable,25
237876,Go Skinny Dipping at Midnight 14,Unbillable,25
237984,Exercise For 3 Months 14,Unbillable,25
237985,Become a Recognized Economist 14,Unbillable,25
238018,Write a Haiku 14,Unbillable,25
238025,Do 100 Sit Ups in 5 Minutes 14,Unbillable,25
238026,Sleep on an Air Mattress Floating in Water 14,Unbillable,25
238027,Work on a Crew For a Hot Air Balloon 14,Unbillable,25
238040,Complete my Degree With No Less Than a Distinction 14,Unbillable,25
238041,Ride a Mattress Down the Stairs 14,Unbillable,25
238042,Go to India 14,Unbillable,25
238043,Cross the Nile River 14,Unbillable,25
238044,Eat at the Heart Attack Grill in Las Vegas 14,Unbillable,25
238049,Go Snow Tubing 14,Unbillable,25
238050,Attend a Poetry Reading 14,Unbillable,25
238060,Earn Over 100K a Year 14,Unbillable,25
238101,Eat a Gyro in Greece 14,Unbillable,25
238250,Get Certified As a Financial Planner 14,Unbillable,25
238324,Be a Bridesmaid 15,Unbillable,25
238336,See the Redwoods 15,Billable,25
238341,Conquer Fear of Snakes 15,Billable,25
238343,Go a Month Without Television 15,Billable,25
238344,Join an Art Class 15,Billable,25
238350,Complete 4Hr Body Challenge 15,Billable,25
238351,Tell Dad I Love Him 15,Billable,25
238352,Finish First Place 15,Billable,25
238366,Go to a Film Premiere 15,Billable,25
238367,Completely Give Up Fast Food For a Month 15,Billable,25
238368,Learn How to Sing 15,Billable,25
238369,Hand Write and Send Anonymous Letters 15,Billable,25
238375,"Donate Over $5,000 to Orphanages 15",Billable,25
238376,Photoshoot Nude 15,Billable,25
238377,Sing a Bohemians Prague Song For 34 Minutes Straight 15,Billable,25
238378,Swim in the Red Sea 15,Billable,25
238450,Go Camping 15,Unbillable,25
238451,Appear As an Extra in a Period Drama 15,Unbillable,25
238477,Drive a 4 Wheeler 15,Unbillable,25
238478,Build A Log Cabin For my Wife and I 15,Unbillable,25
238528,Ask Someone to a Dance 15,Billable,25
238533,Make a Large Anonymous Donation to a Non-Profit 15,Billable,25
238535,Make 50 Photos of Things That Make Me Happy 15,Billable,25
238551,Nutella Battle 15,Unbillable,25
238558,Define my Own Utopia 15,Billable,25
238560,Cross a Glacier on Foot 15,Billable,25
238561,Sing a Solo in a Concert 15,Unbillable,25
238562,Learn Classical Dances 15,Billable,25
238568,Do Everything With my Left Hand For a Whole Day 15,Billable,25
238570,Go Guerilla Gardening 15,Billable,25
238578,Learn to Say “Hello” in 15 Languages 15,Unbillable,25
238594,Kill and Skin a Rabbit 15,Billable,25
238617,Learn to Swim 15,Billable,25
238620,Have a Seat in Government 15,Billable,25
238625,Have a 24 Hour Movie-Marathon 15,Billable,25
238634,See the Kremlin in Russia 15,Billable,25
238635,Learn How to Use Photoshop 15,Billable,25
238677,Go Swimming With Dolphins 15,Billable,25
238687,Eat a Crepe in France 15,Billable,25
238727,Ride a Limo 15,Unbillable,25
238794,Hike the Entire Sentier De L'Etoile 15,Billable,25
238809,Kayak the Bioluminescent Bay of Fajardo 15,Billable,25
238811,Play Monopoly 15,Billable,25
238812,Give Up Smoking 15,Billable,25
238829,Sing the National Anthem in Front of a Crowd 15,Unbillable,25
238844,Work For a Feminist Organization 15,Billable,25
238845,Be the Sheriff of a Small Town 15,Billable,25
238853,Stay in an Overwater Bungalow in Bora Bora 15,Billable,25
238885,"Say ""No"" and Don't Feel Bad About It 15",Unbillable,25
238927,Taste Escargot 15,Unbillable,25
239296,"Do ""Insanity"" Fitness Program 15",Unbillable,25
239431,Open an Animal Shelter 15,Unbillable,25
239447,Do a Skydive 15,Unbillable,25
239536,Complete my Degree With No Less Than a Distinction 15,Unbillable,25
239544,Ride a Mattress Down the Stairs 15,Unbillable,25
239553,Go to India 15,Unbillable,25
239561,Cross the Nile River 15,Unbillable,25
239579,Eat at the Heart Attack Grill in Las Vegas 15,Unbillable,25
239611,Go Snow Tubing 15,Unbillable,25
239621,Attend a Poetry Reading 15,Unbillable,25
239628,Be Fitter Then Ever 15,Unbillable,25
239629,Go For Walk in Central Park 15,Unbillable,25
239631,Know the Stars 15,Unbillable,25
239645,Participate in a Tomato Battle 15,Unbillable,25
239648,Stay Married For 50 Years 15,Unbillable,25
239653,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 15,Unbillable,25
239655,Do Sudoku Every Day For a Year 15,Unbillable,25
239661,Attend a Chinese New Year 15,Unbillable,25
239664,Ride Every Single Ride at a Theme Park 15,Unbillable,25
239665,Build a Website 15,Unbillable,25
239672,Create a Blog 15,Unbillable,25
239680,Create a Children's Book 15,Unbillable,25
239690,Go to an Indian Wedding 15,Unbillable,25
239714,Help my Brother Find Out What He Wants to Do 15,Unbillable,25
239721,Attend a Writing Class 15,Unbillable,25
239754,See the Ruins of Pompeii 15,Unbillable,25
239838,Swim in the Blue Lagoon in Iceland 15,Unbillable,25
239881,Eat Roasted Chestnuts on the Champs-Elysees 15,Unbillable,25
239882,Knit a Cushion Cover 15,Unbillable,25
239896,Be Smiling in a Random Persons Photo in the Back 16,Unbillable,25
240004,Join an Art Class 16,Unbillable,25
240098,Swim in the Red Sea 16,Unbillable,25
240099,Backpack Across South America 16,Unbillable,25
240104,Rope Swing Into Water 16,Unbillable,25
240107,Learn How to Snowboard 16,Unbillable,25
240132,Create a Tradition of Getting Together 16,Unbillable,25
240133,Pass all my Exams 16,Unbillable,25
240207,Film a Halloween Party 16,Billable,25
240238,Read 100 Books in One Year 16,Unbillable,25
240239,Define my Own Utopia 16,Unbillable,25
240240,Cross a Glacier on Foot 16,Unbillable,25
240241,Sing a Solo in a Concert 16,Unbillable,25
240272,Kill and Skin a Rabbit 16,Unbillable,25
240274,Jump Out of a Plane With a Parachute 16,Unbillable,25
240275,Write a Full-Length Play 16,Unbillable,25
240949,Go to Egypt 16,Unbillable,25
240950,Go Skinny Dipping at Midnight 16,Unbillable,25
240957,Compete in a 3 Point Basketball Contest 16,Unbillable,25
240958,Vegan For a Week 16,Unbillable,25
240985,Learn Ballroom Dancing 16,Billable,25
241059,Own 400 Books 16,Billable,25
241066,Learn How to Play the Uke 16,Billable,25
241067,Earn 100K a Year 16,Billable,25
241068,Become Mayor of my City 16,Billable,25
241249,Climb 5 Mountains 16,Unbillable,25
241250,Decorate a House 16,Unbillable,25
241251,Start a Side Photography Business 16,Unbillable,25
241257,See the Ruins of Pompeii 16,Unbillable,25
241495,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 17",Billable,25
241500,Become Fluent in French and Spanish 17,Billable,25
241501,Live in the Wilderness With Nothing But a Knife 17,Billable,25
241526,Own a Large Book Collection 17,Unbillable,25
241527,Go Camping 17,Unbillable,25
241570,Collect Sand from 5 Countries 17,Billable,25
241592,Learn Classical Dances 17,Billable,25
241593,Do Everything With my Left Hand For a Whole Day 17,Billable,25
241594,Go Guerilla Gardening 17,Billable,25
241595,Learn to Say “Hello” in 15 Languages 17,Billable,25
241694,Go Swimming With Dolphins 17,Unbillable,25
241700,Volunteer at a Blind Camp 17,Unbillable,25
241701,Eat a Crepe in France 17,Unbillable,25
241736,Eat at a Restaurant By Myself 17,Billable,25
241737,Travel to the Caribbean 17,Billable,25
241767,Kiss at the Top of a Ferris Wheel 17,Billable,25
241769,Hike all the 14Ers in Colorado 17,Billable,25
241770,Try New Food Every Month 17,Billable,25
241778,Go to a Blacklight Party 17,Unbillable,25
241804,Play Monopoly 17,Unbillable,25
241896,Become a Stamp Collector 17,Unbillable,25
241904,Kiss on the Beach at Sunset 17,Unbillable,25
241918,Kiss Under Fireworks 17,Unbillable,25
241919,Learn to Do a Back-Handspring 17,Unbillable,25
241928,Join a Mastermind 17,Unbillable,25
241929,Go Mountain Climbing 17,Unbillable,25
241959,Learn to Do a Wall Flip 17,Unbillable,25
241962,Learn to Play the Cello 17,Unbillable,25
241963,Start a Diary and Write in It Till It's Complete 17,Unbillable,25
241968,Go to a Restaurant Without Underwear 17,Unbillable,25
242095,Camp in the Backyard 17,Unbillable,25
242096,Carve my Love and my Name Into a Tree 17,Unbillable,25
242163,Invest in a Business 17,Unbillable,25
242202,"Taste 1,000 Different Deserts 17",Unbillable,25
242280,Join the Civil Air Patrol 17,Unbillable,25
242285,Tour Through Salar De Uyuni 17,Unbillable,25
242297,Open an Animal Shelter 17,Billable,25
242310,Do a Skydive 17,Unbillable,25
242311,Go to a Cafe Alone 17,Unbillable,25
242312,Dance in the Moonlight 17,Unbillable,25
242313,Try Every Kind of Beer in Germany 17,Unbillable,25
242314,Take a Siesta in Spain 17,Unbillable,25
242327,Own 400 Books 17,Unbillable,25
242329,Earn 100K a Year 17,Billable,25
242330,Become Mayor of my City 17,Billable,25
242352,Exercise For 3 Months 17,Unbillable,25
242353,Become a Recognized Economist 17,Unbillable,25
242355,Decorate a Tree For Christmas 17,Billable,25
242396,Free Myself from Debt 17,Unbillable,25
242414,Ride a Mattress Down the Stairs 17,Unbillable,25
242455,Be Fitter Then Ever 17,Unbillable,25
242663,Read all of Shakespeare's Work 17,Unbillable,25
242706,Learn to Snorkel 17,Unbillable,25
242781,Create a World Map With Pins of Where I've Been 18,Unbillable,25
242782,Go to The Havana International Jazz Festival 18,Unbillable,25
242796,Do a Photo Shoot in a Field of Sunflowers 18,Billable,25
242797,Enter the Tough Guy Competition 18,Unbillable,25
242822,Run a Marathon For Charity 18,Unbillable,25
242828,Join an Art Class 18,Unbillable,25
242920,Backpack Across South America 18,Unbillable,25
242921,Rope Swing Into Water 18,Unbillable,25
243005,Go to all the Monopoly Properties 18,Unbillable,25
243007,Tame a Tiger 18,Unbillable,25
243012,Own a Large Book Collection 18,Billable,25
243013,Go Camping 18,Billable,25
243074,Become a Philanthropist 18,Unbillable,25
243131,Go Guerilla Gardening 18,Unbillable,25
243173,Learn to Play the Ocarina 18,Billable,25
243223,Travel to the Caribbean 18,Billable,25
243230,Try One Exotic Food a Day For a Month 18,Billable,25
243275,Fly As a Passenger in a Fast Jet 18,Unbillable,25
243380,Learn to Do a Wall Flip 18,Unbillable,25
243381,Learn to Play the Cello 18,Unbillable,25
243382,Start a Diary and Write in It Till It's Complete 18,Unbillable,25
243383,Go to a Restaurant Without Underwear 18,Billable,25
243392,Get 6-Pack Abs 18,Billable,25
243405,Learn How to Take Criticism 18,Unbillable,25
243413,Learn to Vault 18,Unbillable,25
243414,Build a Greenhouse 18,Unbillable,25
243415,Find a Dream Job 18,Unbillable,25
243417,Visit Every Museum in NYC 18,Unbillable,25
243422,Create a Polaroid Wall 18,Unbillable,25
243423,Spend the Night on a Football Field 18,Unbillable,25
243439,Study Math 18,Unbillable,25
243441,Become a Farmer 18,Unbillable,25
243442,Write For a TV Sitcom 18,Unbillable,25
243447,Attend a College Football Game 18,Unbillable,25
243458,Go Camping With my Best Friends 18,Unbillable,25
243564,Hike Gray (4840 Ft) 18,Unbillable,25
243565,See the Golden Gate Bridge in San Francisco 18,Unbillable,25
243566,Take a Ballroom Dancing Course 18,Unbillable,25
243567,Hold Up a Free Hugs Sign 18,Unbillable,25
243575,Camp in the Backyard 18,Unbillable,25
243624,Be Proposed to in a Unique Way 18,Unbillable,25
243650,Take a Picture With an Interesting Stranger 18,Unbillable,25
243651,Invest in a Business 18,Unbillable,25
243656,Snow Fight 18,Unbillable,25
243657,Become a Bodybuilder 18,Unbillable,25
243658,Find a Job Before I Turn 18 18,Unbillable,25
243659,Work As a Tour Manager 18,Unbillable,25
243664,Learn Argentinean Tango in Argentina 18,Unbillable,25
243665,Design and Build my Dream House 18,Unbillable,25
243666,Fly a Biplane 18,Unbillable,25
243667,Go See a All-Blacks Rugby Match Live 18,Unbillable,25
243689,"Do ""Insanity"" Fitness Program 18",Unbillable,25
243690,Visit the Rockefeller Center 18,Unbillable,25
243691,Discover the Lost City of Atlantis 18,Unbillable,25
243692,Kayak the Napali Coast in Hawaii 18,Unbillable,25
243707,Go to Egypt 18,Unbillable,25
243708,Go Skinny Dipping at Midnight 18,Unbillable,25
243709,Practice a Sport 18,Unbillable,25
243756,Open an Animal Shelter 18,Unbillable,25
243764,Backpack Through Hells Canyon 18,Unbillable,25
243900,Complete my Degree With No Less Than a Distinction 18,Unbillable,25
243901,Ride a Mattress Down the Stairs 18,Unbillable,25
243950,Stay Married For 50 Years 18,Unbillable,25
243951,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 18,Unbillable,25
243973,Create a Children's Book 18,Unbillable,25
243975,Go to an Indian Wedding 18,Unbillable,25
243976,Help my Brother Find Out What He Wants to Do 18,Unbillable,25
243982,Eat a Gyro in Greece 18,Unbillable,25
243983,Attend a Writing Class 18,Unbillable,25
243985,Go to all of the U.S. National Parks 18,Unbillable,25
243990,Climb 5 Mountains 18,Unbillable,25
243991,Decorate a House 18,Unbillable,25
243992,Start a Side Photography Business 18,Unbillable,25
244067,Go Bull Riding 18,Unbillable,25
244074,Get Certified As a Financial Planner 18,Unbillable,25
244075,Learn to Snorkel 18,Unbillable,25
244076,Create a Publication 18,Unbillable,25
244077,Eat Roasted Chestnuts on the Champs-Elysees 18,Unbillable,25
244082,Knit a Cushion Cover 18,Unbillable,25
244083,Drive the Hawaiian Coast 18,Unbillable,25
244084,Spend a Night in the Igloo Village in Finland 19,Unbillable,25
244085,Go Helmet Diving 19,Unbillable,25
244090,Be Smiling in a Random Persons Photo in the Back 19,Unbillable,25
244091,Work For a Political Party 19,Unbillable,25
244092,Cliff Diving Into Water 19,Unbillable,25
244093,Complete a 10K Competitive Run Race 19,Unbillable,25
244099,Get Into a Pt School 19,Unbillable,25
244102,Have a Silly String Fight 19,Billable,25
244107,Be a Bridesmaid 19,Unbillable,25
244165,Join an Art Class 19,Unbillable,25
244167,Complete 4Hr Body Challenge 19,Unbillable,25
244193,Sing a Bohemians Prague Song For 34 Minutes Straight 19,Unbillable,25
244194,Swim in the Red Sea 19,Unbillable,25
244258,Raft a Class 5 Rapid 19,Unbillable,25
244274,Make a Large Anonymous Donation to a Non-Profit 19,Unbillable,25
244434,Hike to Mt Everest Base Camp 19,Unbillable,25
244435,Zipline Through the Jungle 19,Unbillable,25
244511,Kiss at the Top of a Ferris Wheel 19,Billable,25
244516,Go to the Top of the Leaning Tower of Pisa 19,Unbillable,25
244519,Try New Food Every Month 19,Unbillable,25
244578,Don't Use the Phone For a Day 19,Unbillable,25
244625,Stay in an Overwater Bungalow in Bora Bora 19,Billable,25
244667,Visit 15 Attractions of the Unesco World Heritage List 19,Unbillable,25
244668,Kiss on the Beach at Sunset 19,Unbillable,25
244669,Kiss Under Fireworks 19,Unbillable,25
244701,Become More Outgoing 19,Unbillable,25
244702,Take my Kids to Sea World 19,Unbillable,25
244712,Join a Mastermind 19,Unbillable,25
244751,Hike Basin (4827 Ft) 19,Unbillable,25
244761,Learn to Do a Wall Flip 19,Unbillable,25
244928,Dance in Bali 19,Unbillable,25
245019,Write a Song For Someone 19,Unbillable,25
245026,"Have a Net Worth of $1,000,000 19",Unbillable,25
245086,Practice a Sport 19,Unbillable,25
245087,Compete in a 3 Point Basketball Contest 19,Unbillable,25
245088,Vegan For a Week 19,Unbillable,25
245126,Do a Skydive 19,Unbillable,25
245127,Go to a Cafe Alone 19,Unbillable,25
245151,Exercise For 3 Months 19,Unbillable,25
245152,Become a Recognized Economist 19,Unbillable,25
245153,Have a Shower 19,Billable,25
245155,Decorate a Tree For Christmas 19,Unbillable,25
245160,Dance Like No Ones Watching 19,Unbillable,25
245161,Write a Haiku 19,Unbillable,25
245177,Sleep on an Air Mattress Floating in Water 19,Unbillable,25
245178,Work on a Crew For a Hot Air Balloon 19,Unbillable,25
245179,Cruise Around the World 19,Unbillable,25
245180,Free Myself from Debt 19,Unbillable,25
245185,Complete my Degree With No Less Than a Distinction 19,Billable,25
245186,Ride a Mattress Down the Stairs 19,Unbillable,25
245187,Go to India 19,Unbillable,25
245219,Make Pancakes in the Shape of Hearts 19,Billable,25
245354,Feed Sharks 19,Unbillable,25
245355,See the Ruins of Pompeii 19,Unbillable,25
245360,Run 135 Miles Across Death Valley Within 60 Hours 19,Unbillable,25
245361,Deadlift 500 Pounds 19,Unbillable,25
245364,Bake a Rainbow Cake 19,Unbillable,25
245380,Make Vodka Gummy Bear 19,Unbillable,25
245385,Read all of Shakespeare's Work 19,Unbillable,25
245452,Get Certified As a Financial Planner 19,Unbillable,25
245477,Drive the Hawaiian Coast 19,Unbillable,25
245479,Spend a Night in the Igloo Village in Finland 20,Unbillable,25
245486,Be Smiling in a Random Persons Photo in the Back 20,Unbillable,25
245562,Create a World Map With Pins of Where I've Been 20,Unbillable,25
245612,Conquer Fear of Snakes 20,Unbillable,25
245629,Join an Art Class 20,Unbillable,25
245630,Complete 4Hr Body Challenge 20,Unbillable,25
245695,Photoshoot Nude 20,Unbillable,25
245696,Sing a Bohemians Prague Song For 34 Minutes Straight 20,Unbillable,25
245697,Swim in the Red Sea 20,Unbillable,25
245698,Backpack Across South America 20,Unbillable,25
245723,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 20",Unbillable,25
245756,Appear As an Extra in a Period Drama 20,Unbillable,25
245828,Sing a Solo in a Concert 20,Unbillable,25
245830,Learn Classical Dances 20,Unbillable,25
245831,Do Everything With my Left Hand For a Whole Day 20,Unbillable,25
245837,Go Guerilla Gardening 20,Unbillable,25
245838,Learn to Say “Hello” in 15 Languages 20,Unbillable,25
245845,Kill and Skin a Rabbit 20,Billable,25
245846,Jump Out of a Plane With a Parachute 20,Billable,25
245848,Write a Full-Length Play 20,Billable,25
245853,Have a Wish at 11:11 Come True 20,Billable,25
245890,See the Human Brain in Real Life 20,Billable,25
245898,Be on the Radio With my Own Song 20,Unbillable,25
245996,Kayak the Bioluminescent Bay of Fajardo 20,Unbillable,25
246087,Kiss Under Fireworks 20,Unbillable,25
246104,Take my Kids to Sea World 20,Unbillable,25
246138,Try Nutella 20,Unbillable,25
246147,Taste Escargot 20,Unbillable,25
246214,Build a Greenhouse 20,Unbillable,25
246296,Write a Song and Record It 20,Unbillable,25
